epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
4,167.59,0.92311,0.60127,0.93539,0.8408,0.73474,0.82388,0.56185,0.9644,0.62302,0.97579,0.000369054,0.000369054,0.000369054
5,205.467,0.93793,0.60417,0.93865,0.82694,0.80462,0.84927,0.59067,0.95249,0.58021,0.97265,0.000189072,0.000189072,0.000189072
1,32.6532,0.76938,0.50615,0.88902,0.83033,0.77826,0.86051,0.58675,0.95778,0.5875,0.96616,0.000299596,0.000299596,0.000299596
2,67.7317,0.83767,0.54641,0.90317,0.87006,0.70311,0.82208,0.54624,1.03609,0.63742,0.99695,0.000483282,0.000483282,0.000483282
3,102.698,0.9005,0.59399,0.9263,0.74495,0.76423,0.80696,0.53752,1.00739,0.63868,0.98472,0.00054698,0.00054698,0.00054698
4,137.364,0.91709,0.60097,0.93327,0.83583,0.75142,0.83345,0.56265,0.9633,0.60973,0.96118,0.000369054,0.000369054,0.000369054
5,172.192,0.92695,0.60036,0.93461,0.81698,0.76698,0.84876,0.58499,0.94297,0.58355,0.95846,0.000189072,0.000189072,0.000189072
1,42.7492,0.77344,0.50269,0.88861,0.83927,0.74891,0.84721,0.56394,0.97143,0.59595,0.96799,0.000299596,0.000299596,0.000299596
2,85.0209,0.85316,0.5503,0.90722,0.81512,0.75763,0.84744,0.56732,1.0205,0.63309,0.9907,0.000483282,0.000483282,0.000483282
3,126.8,0.90414,0.59141,0.92798,0.79948,0.74045,0.81722,0.54665,1.04004,0.65371,0.99442,0.00054698,0.00054698,0.00054698
4,168.587,0.92547,0.59809,0.93569,0.83333,0.77467,0.84404,0.5751,0.96349,0.6074,0.95832,0.000369054,0.000369054,0.000369054
5,209.598,0.92511,0.59827,0.93439,0.82036,0.78039,0.86024,0.58908,0.93216,0.58153,0.95302,0.000189072,0.000189072,0.000189072
1,40.829,0.76164,0.49682,0.88483,0.83422,0.76823,0.84837,0.5831,0.94994,0.57609,0.96155,0.000299596,0.000299596,0.000299596
2,82.8563,0.84639,0.54685,0.90349,0.74656,0.78471,0.82475,0.53251,1.06067,0.65528,1.00901,0.000483282,0.000483282,0.000483282
3,124.81,0.89301,0.58286,0.92336,0.83402,0.77155,0.83974,0.55363,1.047,0.63095,0.98319,0.00054698,0.00054698,0.00054698
4,166.543,0.91095,0.59084,0.93143,0.86151,0.76658,0.85077,0.57624,0.97023,0.59022,0.96126,0.000369054,0.000369054,0.000369054
5,208.268,0.92156,0.59477,0.93318,0.87465,0.77801,0.85891,0.59322,0.94016,0.57915,0.95364,0.000189072,0.000189072,0.000189072
1,40.4685,0.75391,0.49431,0.88424,0.80241,0.76876,0.85317,0.57939,0.93681,0.56832,0.9577,0.000299596,0.000299596,0.000299596
