epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.745,0.80393,0.51967,0.89619,0.91899,0.81572,0.89891,0.64983,0.77648,0.48359,0.89247,0.00022725,0.00022725,0.00022725
2,39.5657,0.82617,0.5268,0.90143,0.89591,0.81718,0.88587,0.62193,0.80375,0.50003,0.89945,0.000371799,0.000371799,0.000371799
3,61.2434,0.83195,0.52554,0.90339,0.91574,0.78945,0.87763,0.62021,0.82111,0.50437,0.90954,0.000422758,0.000422758,0.000422758
4,78.9812,0.81422,0.52456,0.90275,0.94204,0.80329,0.90082,0.63589,0.7968,0.5079,0.90666,0.000369054,0.000369054,0.000369054
5,97.9606,0.80061,0.50861,0.89943,0.94249,0.82328,0.91355,0.65277,0.77643,0.47616,0.89542,0.000189072,0.000189072,0.000189072
1,7.86432,0.79327,0.50885,0.89356,0.96817,0.79752,0.90941,0.65032,0.7699,0.48057,0.88833,0.00022725,0.00022725,0.00022725
2,30.6381,0.80269,0.51472,0.89467,0.89807,0.82657,0.91008,0.63056,0.79688,0.49428,0.90274,0.000371799,0.000371799,0.000371799
3,48.753,0.82031,0.51368,0.90044,0.90243,0.79499,0.87589,0.61545,0.80279,0.48897,0.90429,0.000422758,0.000422758,0.000422758
4,70.0578,0.80578,0.51593,0.8991,0.93345,0.832,0.91383,0.6416,0.78493,0.5012,0.89803,0.000369054,0.000369054,0.000369054
5,88.8805,0.792,0.50332,0.89509,0.89274,0.87196,0.91895,0.66338,0.75704,0.46334,0.89057,0.000189072,0.000189072,0.000189072
1,21.7316,0.78264,0.50025,0.88976,0.91237,0.8383,0.91166,0.64858,0.75985,0.4737,0.88524,0.00022725,0.00022725,0.00022725
2,39.672,0.79618,0.50715,0.89266,0.91629,0.83412,0.89952,0.63287,0.79331,0.48954,0.89437,0.000371799,0.000371799,0.000371799
3,61.7055,0.80796,0.50524,0.89636,0.87518,0.85068,0.90338,0.62113,0.7928,0.48092,0.8948,0.000422758,0.000422758,0.000422758
4,79.6455,0.79461,0.5088,0.89471,0.95422,0.7883,0.89342,0.62052,0.77116,0.48088,0.88868,0.000369054,0.000369054,0.000369054
5,98.307,0.78787,0.49917,0.89422,0.93098,0.84157,0.91918,0.65727,0.75141,0.46058,0.88403,0.000189072,0.000189072,0.000189072
1,20.5513,0.77569,0.4955,0.88818,0.89896,0.87624,0.91479,0.65285,0.76022,0.46539,0.88309,0.00022725,0.00022725,0.00022725
2,39.6574,0.78719,0.49958,0.88856,0.89211,0.82019,0.88723,0.62197,0.79534,0.49117,0.89321,0.000371799,0.000371799,0.000371799
3,60.8094,0.80447,0.50259,0.89438,0.92269,0.83361,0.90326,0.63176,0.77767,0.47635,0.89896,0.000422758,0.000422758,0.000422758
4,79.2443,0.78617,0.50158,0.89376,0.89348,0.84405,0.90414,0.63878,0.78366,0.48577,0.90501,0.000369054,0.000369054,0.000369054
5,95.969,0.7825,0.49328,0.89188,0.90566,0.84523,0.92642,0.66132,0.7592,0.4574,0.8938,0.000189072,0.000189072,0.000189072
1,20.8227,0.76913,0.4915,0.88645,0.89805,0.86694,0.9223,0.66226,0.75784,0.46262,0.87932,0.00022725,0.00022725,0.00022725
2,40.5229,0.77998,0.4958,0.8867,0.90116,0.84215,0.9036,0.62209,0.81001,0.4865,0.89499,0.000371799,0.000371799,0.000371799
3,59.8871,0.79544,0.49497,0.89163,0.88851,0.85098,0.90397,0.63433,0.78601,0.47284,0.90283,0.000422758,0.000422758,0.000422758
4,80.6548,0.78211,0.49901,0.89232,0.91994,0.82963,0.91615,0.66234,0.77389,0.47476,0.89616,0.000369054,0.000369054,0.000369054
5,97.385,0.77745,0.49023,0.89125,0.90407,0.87115,0.91233,0.67437,0.74648,0.45349,0.88438,0.000189072,0.000189072,0.000189072
1,9.92049,0.76469,0.48588,0.88517,0.90605,0.84484,0.91487,0.66717,0.75477,0.45565,0.88625,0.00022725,0.00022725,0.00022725
2,34.3161,0.77632,0.49084,0.88586,0.92472,0.81915,0.90031,0.6391,0.78839,0.47527,0.89097,0.000371799,0.000371799,0.000371799
3,54.8266,0.79097,0.49002,0.89062,0.89997,0.83787,0.90187,0.6344,0.77277,0.47754,0.89726,0.000422758,0.000422758,0.000422758
4,75.5199,0.77792,0.49658,0.89099,0.89046,0.86216,0.91118,0.65835,0.75722,0.46664,0.89344,0.000369054,0.000369054,0.000369054
5,94.1501,0.77721,0.48689,0.89103,0.91113,0.82405,0.90193,0.67083,0.73915,0.44997,0.88287,0.000189072,0.000189072,0.000189072
1,20.1238,0.75931,0.479,0.88338,0.8816,0.88509,0.92814,0.67675,0.74369,0.45045,0.87706,0.00022725,0.00022725,0.00022725
2,39.7813,0.76546,0.48259,0.88328,0.9178,0.79966,0.88959,0.6472,0.78375,0.47758,0.89717,0.000371799,0.000371799,0.000371799
3,59.2294,0.78229,0.48543,0.88826,0.92406,0.81703,0.8855,0.64462,0.76452,0.46749,0.89431,0.000422758,0.000422758,0.000422758
4,79.008,0.76887,0.48864,0.88809,0.90825,0.84489,0.92302,0.66222,0.76058,0.4656,0.89217,0.000369054,0.000369054,0.000369054
5,97.0639,0.77087,0.4832,0.88798,0.87444,0.88018,0.93172,0.66933,0.75051,0.45111,0.88746,0.000189072,0.000189072,0.000189072
1,3.5482,0.76018,0.47928,0.88296,0.92063,0.86363,0.93471,0.6864,0.7588,0.45543,0.87436,0.00022725,0.00022725,0.00022725
2,19.5322,0.7784,0.49025,0.88481,0.91065,0.80437,0.88062,0.63127,0.79986,0.48471,0.89458,0.000371799,0.000371799,0.000371799
3,37.5937,0.79343,0.48755,0.89047,0.89681,0.8279,0.90606,0.63361,0.76412,0.46628,0.88498,0.000422758,0.000422758,0.000422758
4,55.3813,0.77673,0.49197,0.89032,0.86144,0.84905,0.90542,0.65746,0.7635,0.46629,0.88671,0.000369054,0.000369054,0.000369054
5,70.185,0.77427,0.48167,0.88917,0.91154,0.84412,0.92685,0.6599,0.73635,0.44303,0.87717,0.000189072,0.000189072,0.000189072
1,14.9394,0.75879,0.47672,0.8829,0.90795,0.86427,0.92872,0.66904,0.76121,0.45569,0.87512,0.00022725,0.00022725,0.00022725
2,36.7717,0.78592,0.49136,0.88772,0.88056,0.83332,0.88704,0.65005,0.78772,0.48255,0.89387,0.000371799,0.000371799,0.000371799
3,58.8314,0.79693,0.48984,0.89114,0.94106,0.81743,0.90993,0.63873,0.77116,0.46918,0.89757,0.000422758,0.000422758,0.000422758
4,78.7862,0.77768,0.49061,0.89063,0.92095,0.85672,0.90959,0.65548,0.7607,0.4693,0.88905,0.000369054,0.000369054,0.000369054
5,97.5427,0.77188,0.48166,0.88793,0.92214,0.86081,0.92588,0.67855,0.71597,0.43815,0.87094,0.000189072,0.000189072,0.000189072
1,21.2539,0.75468,0.47143,0.88084,0.90561,0.87859,0.93152,0.67794,0.7508,0.4519,0.87849,0.00022725,0.00022725,0.00022725
2,38.6872,0.76615,0.47905,0.88222,0.90285,0.84253,0.90998,0.63994,0.77875,0.47116,0.88686,0.000371799,0.000371799,0.000371799
3,60.8471,0.78444,0.48499,0.88578,0.90874,0.86662,0.93185,0.65016,0.7628,0.46527,0.88928,0.000422758,0.000422758,0.000422758
4,79.1072,0.77614,0.48891,0.88924,0.9163,0.86852,0.92161,0.6565,0.77291,0.47312,0.89392,0.000369054,0.000369054,0.000369054
5,97.7194,0.76893,0.47857,0.88791,0.9324,0.8706,0.93663,0.67978,0.74027,0.44016,0.87887,0.000189072,0.000189072,0.000189072
1,16.0879,0.75072,0.47083,0.87961,0.88255,0.90776,0.93416,0.68895,0.73992,0.44532,0.87639,0.00022725,0.00022725,0.00022725
2,37.9378,0.75942,0.47312,0.87992,0.937,0.83293,0.90915,0.64812,0.77622,0.46303,0.88412,0.000371799,0.000371799,0.000371799
3,60.4026,0.7791,0.47657,0.88532,0.92225,0.86464,0.91609,0.65946,0.76896,0.46014,0.89285,0.000422758,0.000422758,0.000422758
4,80.2052,0.77186,0.48439,0.88947,0.88888,0.86039,0.9122,0.66047,0.76441,0.4655,0.89578,0.000369054,0.000369054,0.000369054
5,98.8783,0.76365,0.47509,0.88648,0.90794,0.90148,0.92686,0.68706,0.73314,0.43993,0.87915,0.000189072,0.000189072,0.000189072
1,20.4604,0.75414,0.4724,0.88096,0.93827,0.86922,0.93297,0.68683,0.7496,0.44594,0.87588,0.00022725,0.00022725,0.00022725
2,39.6279,0.76467,0.47621,0.88232,0.92743,0.80653,0.88557,0.64494,0.77847,0.47123,0.88633,0.000371799,0.000371799,0.000371799
3,60.5198,0.78577,0.48214,0.88723,0.92527,0.86767,0.9092,0.64775,0.7599,0.45996,0.88752,0.000422758,0.000422758,0.000422758
4,79.2055,0.77112,0.48278,0.88809,0.91717,0.88519,0.91665,0.67875,0.7462,0.46764,0.87438,0.000369054,0.000369054,0.000369054
5,95.7707,0.76162,0.47406,0.8862,0.953,0.86647,0.93144,0.686,0.72818,0.44166,0.86933,0.000189072,0.000189072,0.000189072
1,20.7712,0.75164,0.46895,0.87956,0.92883,0.88045,0.92917,0.67595,0.75417,0.45682,0.87651,0.00022725,0.00022725,0.00022725
2,38.286,0.77106,0.4793,0.88461,0.8992,0.83282,0.88695,0.64874,0.77036,0.47001,0.88676,0.000371799,0.000371799,0.000371799
3,60.848,0.78016,0.47731,0.8864,0.92268,0.86662,0.91188,0.66011,0.76358,0.45366,0.89096,0.000422758,0.000422758,0.000422758
4,78.5489,0.77279,0.48377,0.88972,0.9201,0.87597,0.91582,0.67918,0.7583,0.45813,0.89192,0.000369054,0.000369054,0.000369054
5,97.6595,0.76644,0.47378,0.88654,0.92304,0.89662,0.93424,0.70119,0.72474,0.43075,0.87759,0.000189072,0.000189072,0.000189072
1,23.2824,0.74136,0.46144,0.87727,0.92764,0.89197,0.93337,0.67908,0.74586,0.43738,0.8803,0.00022725,0.00022725,0.00022725
2,43.8305,0.75582,0.46893,0.87989,0.93683,0.83121,0.90217,0.6512,0.77525,0.4672,0.89333,0.000371799,0.000371799,0.000371799
3,66.1041,0.77147,0.46999,0.88403,0.94098,0.82992,0.91686,0.65892,0.76088,0.46526,0.88482,0.000422758,0.000422758,0.000422758
4,83.8671,0.76673,0.4781,0.88734,0.91935,0.88424,0.92101,0.67464,0.76828,0.46329,0.88966,0.000369054,0.000369054,0.000369054
5,101.144,0.7598,0.46681,0.88491,0.92984,0.85481,0.93154,0.69355,0.72589,0.43854,0.87385,0.000189072,0.000189072,0.000189072
1,21.5654,0.73742,0.46074,0.87624,0.92961,0.86909,0.93046,0.69185,0.74088,0.4417,0.86837,0.00022725,0.00022725,0.00022725
2,39.4054,0.74591,0.46424,0.87722,0.90526,0.84193,0.90936,0.65158,0.76323,0.4695,0.87901,0.000371799,0.000371799,0.000371799
3,61.3346,0.7703,0.47171,0.88291,0.93835,0.87491,0.92087,0.63448,0.76493,0.45244,0.88392,0.000422758,0.000422758,0.000422758
4,79.0821,0.76535,0.47555,0.88593,0.91105,0.88684,0.93109,0.68365,0.75318,0.45695,0.88269,0.000369054,0.000369054,0.000369054
5,97.7812,0.76164,0.46734,0.88523,0.90395,0.90165,0.93276,0.69096,0.72034,0.43174,0.87569,0.000189072,0.000189072,0.000189072
1,3.66615,0.74101,0.46132,0.87679,0.92896,0.90218,0.93591,0.69827,0.74658,0.43974,0.87829,0.00022725,0.00022725,0.00022725
2,25.5833,0.75632,0.47094,0.88037,0.90041,0.82684,0.90777,0.659,0.76905,0.46103,0.88344,0.000371799,0.000371799,0.000371799
3,46.6948,0.77164,0.47195,0.88373,0.95015,0.85704,0.92739,0.64829,0.78085,0.46332,0.89367,0.000422758,0.000422758,0.000422758
4,69.5885,0.76782,0.47741,0.88781,0.91826,0.88682,0.93198,0.67503,0.76284,0.45825,0.89686,0.000369054,0.000369054,0.000369054
5,87.2865,0.76059,0.46647,0.88599,0.94871,0.87624,0.93836,0.68868,0.72277,0.43063,0.88129,0.000189072,0.000189072,0.000189072
1,21.6848,0.73864,0.46026,0.87673,0.93013,0.85069,0.92813,0.68454,0.73483,0.43889,0.86998,0.00022725,0.00022725,0.00022725
2,44.0998,0.7622,0.47528,0.88104,0.94074,0.82381,0.90237,0.63493,0.77476,0.46796,0.88715,0.000371799,0.000371799,0.000371799
